name,code,owner,type,country,status,start_date,expiry_date,assets,geometry
SSML-O6 28/2020,SSML-O6 28/2020,Apuzo Small Scale Mining Enterprise,Small Scale Licence (Obuasi District),GH,Active License,2020-09-17,2025-09-16,"Gold,Diamonds","POLYGON ((-2.0358333333 6.1808333333, -2.0358333333 6.1791666667, -2.04 6.1791666667, -2.04 6.1808333333, -2.0358333333 6.1808333333))"
SSML-T2 2/2025,SSML-T2 2/2025,BARKUYE TK1 LIMITED COMPANY,Small Scale Licence (Tarkwa District),GH,Active License,2025-01-02,2030-01-01,Gold,"POLYGON ((-1.9708 5.3167, -1.9733 5.3167, -1.9733 5.3183, -1.9725 5.3183, -1.9725 5.32, -1.9708 5.32, -1.9708 5.3167))"
PL6/506,PL6/506,Shining Star Resources Limited,Prospecting Licence (Ghanaian),GH,Active License,2022-11-04,2025-11-03,"Gold,.","POLYGON ((-1.8458333333 6.6666666667, -1.8083333333 6.6666666667, -1.8083333333 6.55, -1.85 6.55, -1.85 6.5791666667, -1.8416666667 6.5791666667, -1.8416666667 6.6, -1.8458333333 6.6, -1.8458333333 6.6666666667))"
PL6/505,PL6/505,Shining Star Resources Limited,Prospecting Licence (Ghanaian),GH,Active License,2022-11-04,2025-11-03,"Gold,.","POLYGON ((-1.8541666667 6.4958333333, -1.8333333333 6.4958333333, -1.8333333333 6.4583333333, -1.8541666667 6.4583333333, -1.8541666667 6.4541666667, -1.8583333333 6.4541666667, -1.8583333333 6.4625, -1.8666666667 6.4625, -1.8666666667 6.4666666667, -1.8625 6.4666666667, -1.8625 6.475, -1.8583333333 6.475, -1.8583333333 6.4875, -1.8541666667 6.4875, -1.8541666667 6.4958333333))"
QL.8/12,QL.8/12,Logistics Support Services Limited,Restricted Mining Lease < 25 Acres (National),GH,Active License,2022-10-04,2027-10-03,Granite,"POLYGON ((-0.8658333333 10.5783333333, -0.8658333333 10.5766666667, -0.865 10.5766666667, -0.865 10.575, -0.8658333333 10.575, -0.8658333333 10.5741666667, -0.8691666667 10.5741666667, -0.8691666667 10.575, -0.87 10.575, -0.87 10.5766666667, -0.8691666667 10.5766666667, -0.8691666667 10.5775, -0.8683333333 10.5775, -0.8683333333 10.5783333333, -0.8658333333 10.5783333333))"
MC/SSMP/3/1243,MC/SSMP/3/1243,Inkop Mining,Small Scale Licence (Obuasi District),GH,Active License,2020-12-29,2025-12-28,Gold,"POLYGON ((-1.8566666667 6.0016666667, -1.8583333333 6.0016666667, -1.8583333333 6.005, -1.8566666667 6.005, -1.8566666667 6.0016666667))"
SSML-AK5 6/2024,SSML-AK5 6/2024,Orkenjoj Enterprise,Small Scale Licence (Akim Oda District),GH,Active License,2024-01-26,2029-01-25,Gold,"POLYGON ((-0.6767 6.0475, -0.68 6.0475, -0.68 6.05, -0.6767 6.05, -0.6767 6.0475))"
SSML-B11 1/2023,SSML-B11 1/2023,Pizalinks Limited Company,Small Scale Licence (Bibiani District),GH,Active License,2023-04-27,2028-04-26,Gold,"POLYGON ((-2.2875 6.935, -2.2858 6.935, -2.2858 6.9308, -2.2867 6.9308, -2.2867 6.9292, -2.2875 6.9292, -2.2875 6.935))"
ML6/232,ML6/232,FJ Minerals Limited,Mining Lease,GH,Active License,2023-06-21,2029-06-20,"Gold,.","POLYGON ((-1.9625 6.5666666667, -1.9625 6.5583333333, -1.9666666667 6.5583333333, -1.9666666667 6.5541666667, -1.9708333333 6.5541666667, -1.9708333333 6.5458333333, -1.9958333333 6.5458333333, -1.9958333333 6.5583333333, -2.0041666667 6.5583333333, -2.0041666667 6.5625, -2.0166666667 6.5625, -2.0166666667 6.5833333333, -2.0083333333 6.5833333333, -2.0083333333 6.5875, -2 6.5875, -2 6.5958333333, -1.9916666667 6.5958333333, -1.9916666667 6.6, -1.9791666667 6.6, -1.9791666667 6.5958333333, -1.975 6.5958333333, -1.975 6.5916666667, -1.9708333333 6.5916666667, -1.9708333333 6.5875, -1.975 6.5875, -1.975 6.5791666667, -1.9666666667 6.5791666667, -1.9666666667 6.5833333333, -1.9541666667 6.5833333333, -1.9541666667 6.5666666667, -1.9625 6.5666666667))"
PL (G)-5/820,PL (G)-5/820,Gamah Gold Limited Company,Prospecting Licence (Ghanaian),GH,Active License,2024-01-26,2027-01-25,Gold,"POLYGON ((-0.8958 6.575, -0.9 6.575, -0.9 6.5875, -0.9083 6.5875, -0.9083 6.5917, -0.9167 6.5917, -0.9167 6.5875, -0.9208 6.5875, -0.9208 6.5833, -0.925 6.5833, -0.925 6.6125, -0.9208 6.6125, -0.9208 6.6, -0.9167 6.6, -0.9167 6.6167, -0.9125 6.6167, -0.9125 6.6083, -0.9083 6.6083, -0.9083 6.6042, -0.9042 6.6042, -0.9042 6.5958, -0.9 6.5958, -0.9 6.5917, -0.8958 6.5917, -0.8958 6.575))"
MC/SSMP/6/2273,MC/SSMP/6/2273,DEPOSTMINE ENT,Small Scale Licence (Obuasi District),GH,Active License,2020-11-09,2025-11-08,Gold,"POLYGON ((-1.5641666667 6.3525, -1.5641666667 6.355, -1.5633333333 6.355, -1.5633333333 6.3541666667, -1.56 6.3541666667, -1.56 6.3525, -1.5641666667 6.3525))"
MC/SSMP/NR/4,MC/SSMP/NR/4,Derby Kaemon Ghana Limited,Small Scale Licence (Bolgatanga District),GH,Active License,2020-12-29,2025-12-28,Gold,"POLYGON ((-1.4958333333 10.3525, -1.4933333333 10.3525, -1.4933333333 10.3491666667, -1.4958333333 10.3491666667, -1.4958333333 10.3525))"
MC/SSMP/3/1280,MC/SSMP/3/1280,Dosco Mining,Small Scale Licence ( Assin Fosu District),GH,Active License,2020-11-25,2025-11-24,Gold,"POLYGON ((-1.5641666667 5.9191666667, -1.5658333333 5.9191666667, -1.5658333333 5.9225, -1.5641666667 5.9225, -1.5641666667 5.9191666667))"
SSMP/12/12,SSMP/12/12,P60 Enterprise,Small Scale Licence (Bibiani District),GH,Active License,2020-11-26,2025-11-25,Gold,"POLYGON ((-2.3291666667 7.0308333333, -2.3275 7.0308333333, -2.3275 7.0291666667, -2.3258333333 7.0291666667, -2.3258333333 7.0275, -2.3291666667 7.0275, -2.3291666667 7.0308333333))"
PL12/804,PL12/804,Teco Mineral Ltd,Prospecting Licence (Ghanaian),GH,Active License,2023-10-20,2026-10-19,"Gold,.","POLYGON ((-2.1666666667 7.4166666667, -2.15 7.4166666667, -2.15 7.4083333333, -2.1458333333 7.4083333333, -2.1458333333 7.4, -2.1416666667 7.4, -2.1416666667 7.3958333333, -2.1375 7.3958333333, -2.1375 7.3875, -2.1333333333 7.3875, -2.1333333333 7.3833333333, -2.1291666667 7.3833333333, -2.1291666667 7.3791666667, -2.125 7.3791666667, -2.125 7.3708333333, -2.1208333333 7.3708333333, -2.1208333333 7.3666666667, -2.1166666667 7.3666666667, -2.1166666667 7.3625, -2.1125 7.3625, -2.1125 7.3583333333, -2.1083333333 7.3583333333, -2.1083333333 7.3541666667, -2.1041666667 7.3541666667, -2.1041666667 7.3458333333, -2.1083333333 7.3458333333, -2.1083333333 7.3416666667, -2.1208333333 7.3416666667, -2.1208333333 7.3375, -2.1291666667 7.3375, -2.1291666667 7.3291666667, -2.1333333333 7.3291666667, -2.1333333333 7.325, -2.1375 7.325, -2.1375 7.3166666667, -2.1416666667 7.3166666667, -2.1416666667 7.3125, -2.15 7.3125, -2.15 7.3166666667, -2.1541666667 7.3166666667, -2.1541666667 7.3208333333, -2.1666666667 7.3208333333, -2.1666666667 7.4166666667))"
PL3/794,PL3/794,Starjet Oil & Gas Limited,Prospecting Licence (Ghanaian),GH,Active License,2023-06-21,2026-06-20,".,Gold","POLYGON ((-1.3708 5.3583, -1.3625 5.3583, -1.3625 5.3542, -1.3542 5.3542, -1.3542 5.35, -1.3458 5.35, -1.3458 5.3458, -1.3375 5.3458, -1.3375 5.3417, -1.3417 5.3417, -1.3417 5.3333, -1.375 5.3333, -1.375 5.3417, -1.3833 5.3417, -1.3833 5.3458, -1.375 5.3458, -1.375 5.35, -1.3708 5.35, -1.3708 5.3583, -1.3708 5.3583))"
PL3/793,PL3/793,Starjet Oil & Gas Limited,Prospecting Licence (Ghanaian),GH,Active License,2023-06-21,2026-06-20,"Gold,.","POLYGON ((-1.475 5.3833, -1.4458 5.3833, -1.4458 5.3625, -1.4 5.3625, -1.4 5.3542, -1.4125 5.3542, -1.4125 5.35, -1.4458 5.35, -1.4458 5.3542, -1.4583 5.3542, -1.4583 5.3792, -1.475 5.3792, -1.475 5.3833))"
PL3/799,PL3/799,EC Minerals Ltd,Prospecting Licence (Ghanaian),GH,Active License,2023-07-31,2026-07-30,"Gold,Lithium,.","POLYGON ((-0.9083 5.325, -0.875 5.325, -0.875 5.25, -0.9125 5.25, -0.9125 5.2542, -0.9083 5.2542, -0.9083 5.325))"
PL3/800,PL3/800,North Rock Limited,Prospecting Licence (Ghanaian),GH,Active License,2023-07-31,2026-07-30,"Gold,Lithium,.","POLYGON ((-0.9583 5.3333, -0.9083 5.3333, -0.9083 5.2542, -0.9125 5.2542, -0.9125 5.25, -0.9583 5.25, -0.9583 5.3333))"
PL3/797,PL3/797,Elite Minerals Ghana Limited,Prospecting Licence (Ghanaian),GH,Active License,2023-07-11,2026-07-10,"Gold,Lithium,.","POLYGON ((-0.8667 5.3625, -0.8167 5.3625, -0.8167 5.3333, -0.8333 5.3333, -0.8333 5.25, -0.875 5.25, -0.875 5.325, -0.8667 5.325, -0.8667 5.3625))"
SSML-AK5 3/2023,SSML-AK5 3/2023,Zona Oeste Company Ltd,Small Scale Licence (Akim Oda District),GH,Active License,2023-03-30,2028-03-29,Gold,"POLYGON ((-0.6441666667 6.3366666667, -0.6425 6.3366666667, -0.6425 6.335, -0.6416666667 6.335, -0.6416666667 6.3341666667, -0.6425 6.3341666667, -0.6425 6.3333333333, -0.6441666667 6.3333333333, -0.6441666667 6.3366666667))"
PL.5/295,PL.5/295,Gold Empire Res. Ltd,Prospecting Licence (Ghanaian),GH,Active License,2022-12-09,2025-12-08,"Gold,.","POLYGON ((-0.4583333333 6.3041666667, -0.4458333333 6.3041666667, -0.4458333333 6.2666666667, -0.475 6.2666666667, -0.475 6.2708333333, -0.4666666667 6.2708333333, -0.4666666667 6.275, -0.4625 6.275, -0.4625 6.2791666667, -0.4583333333 6.2791666667, -0.4583333333 6.3041666667))"
RML-N-5/164,RML-N-5/164,Klos and Hauls Ltd,Restricted Mining Lease >25 acres (National),GH,Active License,2023-02-16,2028-02-15,Limestone,"POLYGON ((-0.0016666667 6.3291666667, -0.0016666667 6.3325, -0.0025 6.3325, -0.0025 6.3358333333, -0.0016666667 6.3358333333, -0.0016666667 6.3375, -0.0008333333 6.3375, -0.0008333333 6.3383333333, 0.0033333333 6.3383333333, 0.0033333333 6.335, 0.0016666667 6.335, 0.0016666667 6.3341666667, 0.0016666667 6.3316666667, 0.0016666667 6.3325, 0.0025 6.3325, 0.0025 6.3316666667, 0.0033333333 6.3316666667, 0.0033333333 6.33, -0.0016666667 6.3291666667))"
SSML-T2 8/2023,SSML-T2 8/2023,ADUM BANSO COMMUNITY MINING LTD,Small Scale Licence (Tarkwa District),GH,Active License,2023-09-20,2028-09-19,Gold,"POLYGON ((-1.8792 5.095, -1.8792 5.0975, -1.8758 5.0975, -1.8758 5.095, -1.8792 5.095))"
ML2/236,ML2/236,Betterland Ghana Limited,Mining Lease,GH,Active License,2023-05-10,2033-05-09,".,Lithium,Diamonds,Gold","POLYGON ((-2.2958333333 5.1541666667, -2.3541666667 5.1541666667, -2.3541666667 5.2541666667, -2.3333333333 5.2541666667, -2.3333333333 5.25, -2.2958333333 5.25, -2.2958333333 5.1541666667))"
APL-M-100,APL-M-100,Unipower Mining Company Limited,Mining Lease,GH,Active License,2023-03-03,2035-03-02,Gold,"POLYGON ((-2.5875 5.4875, -2.6083333333 5.4875, -2.6083333333 5.4583333333, -2.6 5.4583333333, -2.6 5.4458333333, -2.6166666667 5.4458333333, -2.6166666667 5.4958333333, -2.5958333333 5.4958333333, -2.5958333333 5.5125, -2.5875 5.5125, -2.5875 5.4875))"
APL-M-101,APL-M-101,Clean-Jobs Resources Limited,Mining Lease,GH,Active License,2023-03-03,2035-03-06,Gold,"POLYGON ((-2.5291666667 5.7958333333, -2.5625 5.7958333333, -2.5625 5.8083333333, -2.5833333333 5.8083333333, -2.5833333333 5.775, -2.6041666667 5.775, -2.6041666667 5.8375, -2.5291666667 5.8375, -2.5291666667 5.7958333333))"
SSML-O6 15/2024,SSML-O6 15/2024,DECACOSANE VENTURES,Small Scale Licence (Obuasi District),GH,Active License,2024-12-16,2029-12-15,Gold,"POLYGON ((-1.6633 6.3083, -1.6633 6.31, -1.6625 6.31, -1.6625 6.3117, -1.6608 6.3117, -1.6608 6.31, -1.66 6.31, -1.66 6.3083, -1.6633 6.3083))"
ML6/228,ML6/228,Hapic Mining Limited,Mining Lease,GH,Active License,2023-03-23,2035-03-22,Gold,"POLYGON ((-1.5666666667 6.0166666667, -1.5541666667 6.0166666667, -1.5541666667 6.025, -1.55 6.025, -1.55 6.0291666667, -1.5416666667 6.0291666667, -1.5416666667 6.0333333333, -1.5291666667 6.0333333333, -1.5291666667 6.0375, -1.525 6.0375, -1.525 6.0416666667, -1.5166666667 6.0416666667, -1.5166666667 6.0458333333, -1.5125 6.0458333333, -1.5125 6.05, -1.5041666667 6.05, -1.5041666667 6.0541666667, -1.5 6.0541666667, -1.5 6.0583333333, -1.4916666667 6.0583333333, -1.4916666667 6.0625, -1.4875 6.0625, -1.4875 6.0291666667, -1.4958333333 6.0291666667, -1.4958333333 6.025, -1.5041666667 6.025, -1.5041666667 6.0208333333, -1.5083333333 6.0208333333, -1.5083333333 6.0041666667, -1.5041666667 6.0041666667, -1.5041666667 5.9833333333, -1.5166666667 5.9833333333, -1.5166666667 5.9666666667, -1.5208333333 5.9666666667, -1.5208333333 5.9583333333, -1.525 5.9583333333, -1.525 5.9541666667, -1.5291666667 5.9541666667, -1.5291666667 5.95, -1.5416666667 5.95, -1.5416666667 5.9541666667, -1.5541666667 5.9541666667, -1.5541666667 5.9583333333, -1.5666666667 5.9583333333, -1.5666666667 6.0166666667))"
QL.6/577,QL.6/577,Akosdwomo Company Limited,Restricted Mining Lease < 25 Acres (National),GH,Active License,2022-12-01,2027-11-30,Granite,"POLYGON ((-1.6608333333 6.2933333333, -1.6583333333 6.2933333333, -1.6583333333 6.2916666667, -1.6608333333 6.2916666667, -1.6608333333 6.2933333333))"
RML-QL-1/292,RML-QL-1/292,Abanell Enterprise,Restricted Mining Lease (Sand & Gravel),GH,Active License,2024-04-09,2026-04-08,Sand/ Gravel,"POLYGON ((0.2316666667 5.8608333333, 0.23 5.8608333333, 0.23 5.8616666667, 0.2316666667 5.8616666667, 0.2316666667 5.8608333333))"
SSML-AS2 13/2024,SSML-AS2 13/2024,Pinkaas Mining Company Ltd,Small Scale Licence (Asankragua District),GH,Active License,2024-08-15,2029-08-14,Gold,"POLYGON ((-2.1567 5.6533, -2.1525 5.6533, -2.1525 5.6525, -2.1542 5.6525, -2.1542 5.6517, -2.1567 5.6517, -2.1567 5.6533))"
SSML-AS2 3/2023,SSML-AS2 3/2023,Pinkaas Mining Company Ltd,Small Scale Licence (Asankragua District),GH,Active License,2023-03-16,2028-03-15,Gold,"POLYGON ((-2.7208 5.7825, -2.7225 5.7825, -2.7225 5.7833, -2.7217 5.7833, -2.7217 5.7842, -2.7208 5.7842, -2.7208 5.7825))"
ML5/223,ML5/223,GOLD EMPIRE RESOURCES LIMITED,Mining Lease (Ghanaian),GH,Active License,2023-02-28,2053-02-27,Gold,"POLYGON ((-0.4583333333 6.3041666667, -0.4458333333 6.3041666667, -0.4458333333 6.2666666667, -0.475 6.2666666667, -0.475 6.2708333333, -0.4666666667 6.2708333333, -0.4666666667 6.275, -0.4625 6.275, -0.4625 6.2791666667, -0.4583333333 6.2791666667, -0.4583333333 6.3041666667))"
MLLAYER/222,MLLAYER/222,Koantwi Mining Company Limited,Mining Lease,GH,Active License,2023-02-07,2037-02-06,Gold,"POLYGON ((-2.1208 6.2792, -2.1208 6.2625, -2.1292 6.2625, -2.1292 6.2792, -2.15 6.2792, -2.15 6.2625, -2.1792 6.2625, -2.1792 6.3167, -2.1083 6.3167, -2.1083 6.2792, -2.1208 6.2792, -2.1208 6.2792))"
ML2/229,ML2/229,Kapsord Mining Limited,Mining Lease,GH,Active License,2023-04-05,2039-04-04,Gold,"POLYGON ((-2.0125 5.1208, -2.0125 5.0833, -2.0083 5.0833, -2.0083 5.0792, -2.0125 5.0792, -2.0125 5.075, -2.0167 5.075, -2.0167 5.0792, -2.0792 5.0792, -2.0792 5.0875, -2.0833 5.0875, -2.0833 5.1, -2.0958 5.1, -2.0958 5.1125, -2.0917 5.1125, -2.0917 5.1208, -2.0125 5.1208, -2.0125 5.1208))"
ML2/230,ML2/230,Nana Ansah Resources Limited,Mining Lease,GH,Active License,2023-04-05,2039-04-04,Gold,"POLYGON ((-2.0833 5.7083, -2.0708 5.7083, -2.0708 5.7042, -2.0667 5.7042, -2.0667 5.7, -2.0625 5.7, -2.0625 5.6958, -2.0583 5.6958, -2.0583 5.6917, -2.0542 5.6917, -2.0542 5.6833, -2.0583 5.6833, -2.0583 5.6792, -2.0667 5.6792, -2.0667 5.675, -2.0792 5.675, -2.0792 5.6708, -2.0833 5.6708, -2.0833 5.6667, -2.0917 5.6667, -2.0917 5.6625, -2.1 5.6625, -2.1 5.6583, -2.1042 5.6583, -2.1042 5.6542, -2.1125 5.6542, -2.1125 5.6583, -2.1167 5.6583, -2.1167 5.6667, -2.1208 5.6667, -2.1208 5.6708, -2.1167 5.6708, -2.1167 5.6792, -2.1125 5.6792, -2.1125 5.6833, -2.1083 5.6833, -2.1083 5.6875, -2.1042 5.6875, -2.1042 5.6917, -2.1 5.6917, -2.1 5.6958, -2.0958 5.6958, -2.0958 5.7, -2.0917 5.7, -2.0917 5.7042, -2.0833 5.7042, -2.0833 5.7083, -2.0833 5.7083))"
QL.8/21,QL.8/21,Bilqis Mining Limited,Restricted Mining Lease >25 acres (National),GH,Active License,2022-12-13,2027-12-12,Granite,"POLYGON ((-0.2825 9.8966666667, -0.2825 9.9, -0.2791666667 9.9, -0.2791666667 9.8966666667, -0.2825 9.8966666667))"
QL.6/586,QL.6/586,West Coast Construction Limited,Restricted Mining Lease >25 acres (National),GH,Active License,2022-08-29,2027-08-28,Granite,"POLYGON ((-1.1783333333 6.59, -1.1775 6.59, -1.1775 6.5875, -1.1783333333 6.5875, -1.1783333333 6.5866666667, -1.1791666667 6.5866666667, -1.1791666667 6.5883333333, -1.1816666667 6.5883333333, -1.1816666667 6.59, -1.1783333333 6.59))"
ML3/233,ML3/233,Perseus Mining (Ghana) Limited,Mining Lease,GH,Active License,2024-12-20,2029-12-19,"Gold,Gold Ore","POLYGON ((-1.9791666667 6.0333333333, -1.9541666667 6.0333333333, -1.9541666667 6.0291666667, -1.95 6.0291666667, -1.95 6.0208333333, -1.9458333333 6.0208333333, -1.9458333333 6.0166666667, -1.9416666667 6.0166666667, -1.9416666667 6.0125, -1.9375 6.0125, -1.9375 6.0083333333, -1.9333333333 6.0083333333, -1.9333333333 6.0041666667, -1.9291666667 6.0041666667, -1.9291666667 6, -1.925 6, -1.925 5.9958333333, -1.9208333333 5.9958333333, -1.9208333333 5.9916666667, -1.9208333333 5.9916666667, -1.9166666667 5.9916666667, -1.9166666667 5.9875, -1.925 5.9875, -1.925 5.9833333333, -1.9291666667 5.9833333333, -1.9291666667 5.9791666667, -1.9333333333 5.9791666667, -1.9333333333 5.975, -1.9375 5.975, -1.9375 5.9666666667, -1.9458333333 5.9666666667, -1.9458333333 5.9708333333, -1.9416666667 5.9708333333, -1.9416666667 5.9791666667, -1.9375 5.9791666667, -1.9375 5.9833333333, -1.9333333333 5.9833333333, -1.9333333333 5.9958333333, -1.9333333333 5.9958333333, -1.9375 5.9958333333, -1.9375 6, -1.9541666667 6, -1.9541666667 6.0041666667, -1.9583333333 6.0041666667, -1.9583333333 6.0083333333, -1.9625 6.0083333333, -1.9625 6.0125, -1.9666666667 6.0125, -1.9666666667 6.0166666667, -1.9708333333 6.0166666667, -1.9708333333 6.025, -1.975 6.025, -1.975 6.0291666667, -1.9791666667 6.0291666667, -1.9791666667 6.0333333333))"
MC.SSMP/ER/656,MC.SSMP/ER/656,Makopa Enterprise,Small Scale Licence (Akim Oda District),GH,Active License,2023-11-15,2028-11-14,Gold,"POLYGON ((-0.7408333333 6.3016666667, -0.7383333333 6.3016666667, -0.7383333333 6.2975, -0.7391666667 6.2975, -0.7391666667 6.2983333333, -0.74 6.2983333333, -0.74 6.3, -0.7408333333 6.3, -0.7408333333 6.3016666667))"
QL3/638,QL3/638,Gonass Company Limited,Restricted Mining Lease >25 acres (National),GH,Active License,2020-12-24,2025-12-23,Granite,"POLYGON ((-0.5725 5.605, -0.5716666667 5.605, -0.5716666667 5.6033333333, -0.5691666667 5.6033333333, -0.5691666667 5.6025, -0.5683333333 5.6025, -0.5683333333 5.6016666667, -0.5666666667 5.6016666667, -0.5666666667 5.6008333333, -0.5691666667 5.6008333333, -0.5691666667 5.5983333333, -0.5708333333 5.5983333333, -0.5708333333 5.5991666667, -0.5716666667 5.5991666667, -0.5716666667 5.6008333333, -0.5725 5.6008333333, -0.5725 5.605))"
QL2/31,QL2/31,Coastal Quarry Limited,Restricted Mining Lease (Ghanaian),GH,Active License,2019-04-30,2024-04-29,Granite,"POLYGON ((-1.6458333333 5.0716666667, -1.6475 5.0716666667, -1.6475 5.0725, -1.6491666667 5.0725, -1.6491666667 5.0741666667, -1.6475 5.0741666667, -1.6475 5.0758333333, -1.6458333333 5.0758333333, -1.6458333333 5.0716666667))"
QL.14/2,QL.14/2,Korban Company Limited,Restricted Mining Lease < 25 Acres (National),GH,Active License,2022-12-20,2027-12-19,Granite,"POLYGON ((0.32 7.8075, 0.3225 7.8075, 0.3225 7.8041666667, 0.32 7.8041666667, 0.32 7.8075))"
PL5/787,PL5/787,KA-Tidumba Company Limited,Prospecting Licence (Ghanaian),GH,Active License,2023-05-18,2026-05-17,".,Gold","POLYGON ((-0.9625 6.5292, -0.9333 6.5292, -0.9333 6.5, -0.9375 6.5, -0.9375 6.4583, -0.9625 6.4583, -0.9625 6.5292))"
SSML-O6 10/2023,SSML-O6 10/2023,AB Action Enterprise,Small Scale Licence (Obuasi District),GH,Active License,2023-07-26,2028-07-25,Gold,"POLYGON ((-1.6833333333 6.015, -1.6833333333 6.0133333333, -1.6858333333 6.0133333333, -1.6858333333 6.0141666667, -1.6866666667 6.0141666667, -1.6866666667 6.015, -1.6833333333 6.015))"
RML-N-1/181,RML-N-1/181,Saank Quarry Limited,Restricted Mining Lease >25 acres (National),GH,Active License,2023-11-17,2028-11-16,Granite,"POLYGON ((0.0708333333 6.0525, 0.0683333333 6.0525, 0.0683333333 6.0541666667, 0.0675 6.0541666667, 0.0675 6.0558333333, 0.0708333333 6.0558333333, 0.0708333333 6.0525))"
SSML-O6 9/2023,SSML-O6 9/2023,AB Action Enterprise,Small Scale Licence (Obuasi District),GH,Active License,2023-07-26,2028-07-25,Gold,"POLYGON ((-1.6992 5.9767, -1.6992 5.9758, -1.6958 5.9758, -1.6958 5.975, -1.7 5.975, -1.7 5.9767, -1.6992 5.9767))"
SSML-O6 8/2023,SSML-O6 8/2023,AB Action Enterprise,Small Scale Licence (Obuasi District),GH,Active License,2023-07-26,2028-07-25,Gold,"POLYGON ((-1.6833 6.0167, -1.6833 6.015, -1.6875 6.015, -1.6875 6.0167, -1.6833 6.0167))"
RML-N-6/169,RML-N-6/169,ATTACHY CONSTRUCTION LIMITED,Restricted Mining Lease >25 acres (National),GH,Active License,2024-11-28,2029-11-27,Granite,"POLYGON ((-1.1842 6.59, -1.1817 6.59, -1.1817 6.5883, -1.1833 6.5883, -1.1833 6.5858, -1.18 6.5858, -1.18 6.585, -1.1842 6.585, -1.1842 6.59))"
SSML-AS2 5/2024,SSML-AS2 5/2024,KOFREZE CONSTRUCTION AND ENGINEERING LIMITED,Small Scale Licence (Asankragua District),GH,Active License,2024-03-21,2029-03-20,Gold,"POLYGON ((-2 5.8708, -2 5.8725, -1.9967 5.8725, -1.9967 5.8708, -2 5.8708))"
SSML-AS2 1/2024,SSML-AS2 1/2024,AGYE NYAME AND MORE ENTERPRISE,Small Scale Licence (Asankragua District),GH,Active License,2024-06-25,2029-06-24,Gold,"POLYGON ((-2.1525 5.6325, -2.1508333333 5.6325, -2.1508333333 5.6316666667, -2.15 5.6316666667, -2.15 5.6308333333, -2.1525 5.6308333333, -2.1525 5.6325))"
RML-QL-1/296,RML-QL-1/296,Vast Sky Ltd,Restricted Mining Lease (Small Scale),GH,Active License,2024-06-26,2026-06-25,Sand/ Gravel,"POLYGON ((0.2683 5.8242, 0.2692 5.8242, 0.2692 5.8208, 0.2675 5.8208, 0.2675 5.8217, 0.2683 5.8217, 0.2683 5.8242))"
RML-QL-GH/299,RML-QL-GH/299,Jonadan Resources Ltd,Restricted Mining Lease (Sand & Gravel),GH,Active License,2024-09-04,2026-09-03,Sand/ Gravel,"POLYGON ((0.2925 5.9283, 0.2925 5.93, 0.2942 5.93, 0.2942 5.9292, 0.295 5.9292, 0.295 5.9283, 0.2925 5.9283))"
SSML-BT9 9/2024,SSML-BT9 9/2024,Pico Natural Resources,Small Scale Licence (Bolgatanga District),GH,Active License,2024-01-26,2029-01-25,Gold,"POLYGON ((-0.9158333333 10.715, -0.9208333333 10.715, -0.9208333333 10.7166666667, -0.9158333333 10.7166666667, -0.9158333333 10.715))"
MC./SSMP/9/384,MC./SSMP/9/384,Zer Mines,Small Scale Licence (Bolgatanga District),GH,Active License,2024-04-09,2029-04-08,Gold,"POLYGON ((-0.9058333333 10.7175, -0.9025 10.7175, -0.9025 10.715, -0.9041666667 10.715, -0.9041666667 10.7158333333, -0.905 10.7158333333, -0.905 10.7166666667, -0.9058333333 10.7166666667, -0.9058333333 10.7175))"
SSML-BT9 7/2024,SSML-BT9 7/2024,Noe Natural Resources,Small Scale Licence (Bolgatanga District),GH,Active License,2024-01-26,2029-01-25,Gold,"POLYGON ((-0.9083333333 10.71, -0.9116666667 10.71, -0.9116666667 10.7125, -0.9108333333 10.7125, -0.9108333333 10.7116666667, -0.9083333333 10.7116666667, -0.9083333333 10.71))"
SSMP/9/388,SSMP/9/388,Noe Natural Resources,Small Scale Licence (Bolgatanga District),GH,Active License,2024-01-26,2029-01-25,Gold,"POLYGON ((-0.9116666667 10.7141666667, -0.9133333333 10.7141666667, -0.9133333333 10.7191666667, -0.9116666667 10.7191666667, -0.9116666667 10.7141666667))"
SSMP/9/359,SSMP/9/359,Fraf Mines,Small Scale Licence (Bolgatanga District),GH,Active License,2024-01-26,2029-01-25,Gold,"POLYGON ((-0.9125 10.7233333333, -0.9091666667 10.7233333333, -0.9091666667 10.7208333333, -0.9125 10.7208333333, -0.9125 10.7233333333))"
SSML-BT9 8/2024,SSML-BT9 8/2024,Pico Natural Resources,Small Scale Licence (Bolgatanga District),GH,Active License,2024-01-26,2029-01-25,Gold,"POLYGON ((-0.9116666667 10.7183333333, -0.9091666667 10.7183333333, -0.9091666667 10.7158333333, -0.9116666667 10.7158333333, -0.9116666667 10.7183333333))"
SSML-BT9 2/2024,SSML-BT9 2/2024,Pico Natural Resources,Small Scale Licence (Bolgatanga District),GH,Active License,2024-01-26,2029-01-25,Gold,"POLYGON ((-0.9158333333 10.7116666667, -0.9183333333 10.7116666667, -0.9183333333 10.715, -0.9158333333 10.715, -0.9158333333 10.7116666667))"
